RECORD_ID,BUSINESS_NAME,ADDRESS_LINE,ZIP,RECORD_OPEN_DATE,BUSINESS_SUB_INDUSTRY,SPECIFIC_USE,TTL_EMPLOYEE_COUNT,TTL_LEASED_PARKING,TTL_PROVIDED_PARKING,TTL_SQUARE_FOOTAGE
16BRC-01799,Avolonte Health LLC,"3350 W Bayshore RD, SUITE 100",94303,"4/22/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,16356
16BRC-00396,"Azeem K. Lakha, D.M.D., A Professional Corp.","720 Cowper ST, SUITE",94301,"3/3/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,16,12,2950
16BRC-02026,"Azzarello Group, Inc.","2221 E Bayshore RD, SUITE 200",94303,"6/14/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,10
16BRC-01008,B+B Palo Alto LLC dba Bird Dog,420 Ramona ST,94301,"3/19/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,26-100,0,0,4400
16BRC-01677,"b8ta, Inc.",516 Bryant ST,94301,"4/1/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,4,0,1843
16BRC-00654,Baila Floors,"4020 Fabian WY, SUITE 101",94303,"3/8/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,4,2000
16BRC-00897,Bain & Company Inc,"3000 El Camino Real, SUITE",94306,"3/16/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,0,0,13291
16BRC-01160,Bain Capital Ventures,"335 Bryant ST, SUITE 200",94301,"3/24/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,1,4,3719
16BRC-01383,Baja Fresh,"3990 El Camino Real, SUITE B",94306,"3/28/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,2000
16BRC-01085,Baker & McKenzie LLP,"660 Hansen WY, SUITE",94304,"3/23/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,0,25,34414
16BRC-00880,Baker Botts L.L.P.,"1001 Page Mill RD, SUITE 200",94304,"3/15/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,0,93,29661
16BRC-01063,Baker Hughes,"2650 Birch ST, SUITE 100",94306,"3/22/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,12,5000
16BRC-01857,Balance Center Inc.,560 Oxford AV,94306,"4/29/2016""  ""12\:00\:00 AM",Services,"Barber & Beauty Salons, Beauty Supplies, Dry Cleaners & Laundromats, Exercise & Fitness, Gym, Massage & Body Works, Nail Salons, Shoe Repairs, Tailors",0-25,0,4,725
16BRC-00743,Banana Republic #8025,"172 Stanford Shopping CTR, SUITE 172",94304,"3/9/2016""  ""12\:00\:00 AM",Retail,General Retail,26-100,0,0,11223
16BRC-01089,Bang & Olufsen Retail LLC,"180 El Camino Real, SUITE Suite 391",94304,"3/23/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,1300
16BRC-01934,bangkok cuisine,407 Lytton AV,94301,"5/15/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,4,2,1000
16BRC-02154,Bank of America,530 Lytton AV,94301,"10/13/2016""  ""12\:00\:00 AM",Services,"Accountants, Attorneys, Financial Institutions, Financial Services, Insurance, Other Legal",101-500,0,214,81896
16BRC-00415,Bank of the West,"414 S California AV, SUITE",94306,"3/3/2016""  ""12\:00\:00 AM",Office,Financial Services,0-25,0,19,6882
16BRC-01632,Bank of the West Wealth Management,531 Cowper ST,94301,"3/31/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,1,0,2
16BRC-01914,"Banys, P.C.","1032 Elwell CT, SUITE 100",94303,"5/9/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,2450
16BRC-00314,"Barbara L. Green, LCSW","550 Hamilton AV, SUITE 301",94301,"3/2/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,0,105
16BRC-01135,Barber Law Group,"525 University AV, SUITE 600",94301,"3/24/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,2,1800
16BRC-00862,Bare Bowls,"530 Emerson ST, SUITE 100",94301,"3/15/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,1,0,1350
16BRC-01104,Bare Escentuals Beauty Inc,"180 El Camino Real, SUITE 830",94304,"3/24/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,1100
16BRC-00235,Barefoot Networks,"2185 Park BL, SUITE",94306,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,0,30,10000
16BRC-00426,"Barnaby LTD LLC, dba Good Vibrations","534 Ramona ST, SUITE",94301,"3/3/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,1,1400
16BRC-00276,BARRON PARK SHELL,"3601 El Camino Real, SUITE na",94306,"3/2/2016""  ""12\:00\:00 AM",Auto Related,Gas Station,0-25,0,18,18400
16BRC-01588,Baskin Robbins,2615 Middlefield RD,94306,"3/31/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,1280
16BRC-01927,Bath & Body Works LLC #2287,"180 El Camino Real, SUITE 660-SP16A",94304,"5/11/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,2860
16BRC-00226,"BATIS, LLC","635 Bryant ST, SUITE #7",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Consumer Electronics & Accessories,0-25,1,0,300
16BRC-00708,Baume,"201 S California AV, SUITE",94306,"3/9/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,2,0,2000
16BRC-01236,Bay Area Cancer Connections,2335 El Camino Real,94306,"3/24/2016""  ""12\:00\:00 AM",Office,Administrative offices for nonprofits,0-25,9,0,5370
16BRC-01671,Bay Area College of Nursing,"824 San Antonio RD, SUITE 1st Floor",94303,"3/31/2016""  ""12\:00\:00 AM",Education,Private Educational Facilities,0-25,0,10,3850
16BRC-00283,Bay Area Friendship Circle,"3900 Fabian WY, SUITE",94303,"3/2/2016""  ""12\:00\:00 AM",Office,Administrative offices for nonprofits,0-25,0,0,1200
16BRC-01881,BAY AREA PROSTHODONTICS,"1691 El Camino Real, SUITE 200",94306,"5/3/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,5,5,800
16BRC-01911,Bay Health Center,2248 Park BL,94306,"5/6/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,3,1500
16BRC-00735,Bay IVF Center,"1681 El Camino Real, SUITE",94306,"3/9/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,10,2500
16BRC-00757,Bear Images Photographic Inc.,"417 Lambert AV, SUITE",94306,"3/9/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,6,2000
16BRC-01835,Beauty Spa by Ereeda,"200 S California AV, SUITE 190",94306,"4/27/2016""  ""12\:00\:00 AM",Services,"Barber & Beauty Salons, Beauty Supplies, Dry Cleaners & Laundromats, Exercise & Fitness, Gym, Massage & Body Works, Nail Salons, Shoe Repairs, Tailors",0-25,0,0,2400
16BRC-02083,Belcampo Meat Company LLC,"855 El Camino Real, SUITE 161",94301,"7/25/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,900
16BRC-01567,BELLA COSMETICS INC   (DBA LABELLE),"855 El Camino Real, SUITE 95",94301,"3/31/2016""  ""12\:00\:00 AM",Services,"Barber & Beauty Salons, Beauty Supplies, Dry Cleaners & Laundromats, Exercise & Fitness, Gym, Massage & Body Works, Nail Salons, Shoe Repairs, Tailors",101-500,0,20,12500
16BRC-01564,BELLA SCHNEIDER BEAUTY LLC,929 High ST,94301,"3/31/2016""  ""12\:00\:00 AM",Services,"Barber & Beauty Salons, Beauty Supplies, Dry Cleaners & Laundromats, Exercise & Fitness, Gym, Massage & Body Works, Nail Salons, Shoe Repairs, Tailors",0-25,0,8,3000
16BRC-00889,Bella Spa & Nails,"315 Hamilton AV, SUITE",94301,"3/15/2016""  ""12\:00\:00 AM",Services,Personal Services,0-25,4,0,1700
16BRC-01309,Bell's Books,536 Emerson ST,94301,"3/26/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,1,2,2200
16BRC-01684,Beneficent Technology dba Benetech,"480 S California AV, SUITE Ste 201",94306,"4/1/2016""  ""12\:00\:00 AM",Office,Administrative offices for nonprofits,26-100,0,0,10310
16BRC-00108,"Benhamou Global Ventures, LLC","540 Cowper ST, SUITE Suite 200",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,8,0,2350
16BRC-00920,"Benjamin H Flores, MD","550 Hamilton AV, SUITE 208",94301,"3/16/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,1,400
16BRC-01280,"Bennett Ceramic Laboratory, LLC",658 Homer AV,94301,"3/25/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,1,2,660
16BRC-00339,Bentive LLC,"200 Page Mill RD, SUITE 100",94306,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,1,100
16BRC-01770,Berlitz Languages Inc,159 Homer AV,94301,"4/11/2016""  ""12\:00\:00 AM",Education,"Adult & Continuing Education, Early Childhood Education, Educational Resources, Other Educational",26-100,0,5,1
16BRC-01395,"berman skin institute medical group, inc","900 Welch RD, SUITE 300",94304,"3/29/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,0,5000
16BRC-00148,Better Chinese LLC,"2479 E Bayshore RD, SUITE STE110",94303,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,9,2589
16BRC-00666,Betts Recruiting,"3250 Ash ST, SUITE",94306,"3/8/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,16,4412
16BRC-01422,Betty's Hair Studio,418 Waverley ST,94301,"3/29/2016""  ""12\:00\:00 AM",Services,"Barber & Beauty Salons, Beauty Supplies, Dry Cleaners & Laundromats, Exercise & Fitness, Gym, Massage & Body Works, Nail Salons, Shoe Repairs, Tailors",0-25,0,0,150
16BRC-00814,Beyer Law Group LLP,"2595 E Bayshore RD, SUITE 100",94303,"3/11/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,14,3825
16BRC-01561,"BG Systems, Inc.",931 Commercial ST,94303,"3/31/2016""  ""12\:00\:00 AM",Manufacturing & Processing,Manufacturing,0-25,0,4,2500
16BRC-02139,BHM INC.,940 Industrial,94303,"9/23/2016""  ""12\:00\:00 AM",Manufacturing & Processing,Wholesale,0-25,0,0,2000
16BRC-01669,BIBI DAS MD INC.,2425 Park BL,94306,"3/31/2016""  ""12\:00\:00 AM",Healthcare,Medical Office,0-25,2,2,1200
16BRC-00288,Bill.com,"1810 Embarcadero RD, SUITE",94303,"3/2/2016""  ""12\:00\:00 AM",Services,"Accountants, Attorneys, Financial Institutions, Financial Services, Insurance, Other Legal",101-500,0,73,22683
16BRC-01077,"BioInspire Technologies, Inc.","2468 Embarcadero WY, SUITE",94303,"3/23/2016""  ""12\:00\:00 AM",Manufacturing & Processing,Research and Development,0-25,0,12,4151
16BRC-02112,Biondivino LLC,"855 El Camino Real, SUITE 106",94301,"8/29/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,693
16BRC-00533,Biotechnology Advisory Corporation,"1023 Corporation WY, SUITE Suite #2 &",94303,"3/4/2016""  ""12\:00\:00 AM",Office,Computer Programming & Support,0-25,0,2,1069
16BRC-01006,Bistro Elan,"2363 Birch ST, SUITE A",94306,"3/19/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,600
16BRC-00760,Bistro Maxine,"548 Ramona ST, SUITE",94301,"3/9/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,1,0,800
16BRC-01101,BitGo Inc,"445 Sherman AV, SUITE 200A",94306,"3/24/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,8,0,4606
16BRC-00132,"BitTiger, Inc.","545 Bryant ST, SUITE",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,300
16BRC-01989,BizPart Inc.,470 Ramona ST,94301,"5/26/2016""  ""12\:00\:00 AM",Office,Computer Programming & Support,0-25,0,0,0
16BRC-01192,Black Diamond Sports,162 University AV,94301,"3/24/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,1,0,1700
16BRC-01153,Blades Styling,3966 Middlefield RD,94303,"3/24/2016""  ""12\:00\:00 AM",Services,"Barber & Beauty Salons, Beauty Supplies, Dry Cleaners & Laundromats, Exercise & Fitness, Gym, Massage & Body Works, Nail Salons, Shoe Repairs, Tailors",0-25,0,0,485
16BRC-01050,BLAZEMETER INC.,"2390 El Camino Real, SUITE 100",94306,"3/22/2016""  ""12\:00\:00 AM",Office,Computer Programming & Support,0-25,0,0,2959
16BRC-01524,Block Advisors,655 High ST,94301,"3/30/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,3,0,4417
16BRC-01594,"BlockScore, Inc.","459 Hamilton AV, SUITE 304",94301,"3/31/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,1,0,1045
16BRC-00398,"BloomBoard, Inc.","430 Cowper ST, SUITE 250",94301,"3/3/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,4,0,5500
16BRC-00768,Bloomingdale's,"1 Stanford Shopping CTR, SUITE",94304,"3/10/2016""  ""12\:00\:00 AM",Retail,General Retail,101-500,0,200,229403
16BRC-00852,Blue Bottle Coffee INC.,"456 University AV, SUITE 456 Univer",94301,"3/14/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,26-100,3,100,200
16BRC-01026,"Blue Turtle Dental, Practice of K. Scheel, DDS Inc","2290 Birch ST, SUITE A",94306,"3/21/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,0,700
16BRC-02143,Bluemercury at Macy's,180 El Camino Real,94304,"9/29/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,500
16BRC-01217,Bluevine Capital Inc.,"550 Hamilton AV, SUITE 220",94301,"3/24/2016""  ""12\:00\:00 AM",Office,Financial Services,26-100,0,7,1200
16BRC-01293,BlueWave Medicine,"3430 W Bayshore RD, SUITE 103",94303,"3/25/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,9,2800
16BRC-00466,"Blum & Tripp, CPAs","480 Lytton AV, SUITE 4",94301,"3/3/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,3,960
16BRC-01322,BMNT Partners,"117 S California AV, SUITE Suite D200",94306,"3/28/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,3,1700
16BRC-00323,BNY Mellon,"537 Hamilton AV, SUITE 2nd Floor",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,5,10,9395
16BRC-00216,Boardwalk Park Place Apartments,"3875 Park BL, SUITE",94306,"3/2/2016""  ""12\:00\:00 AM",Multi Family,Multiple-Family,0-25,0,51,31000
16BRC-00833,"Boardwalktech, Inc","2370 Watson CT, SUITE 110",94303,"3/14/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,30,5490
16BRC-02098,Bon Appetit @ Uber,900 Arastradero,94304,"8/11/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,1500
16BRC-01939,Bon Appetit @ VMWare,902 Arastradero RD,94304,"5/16/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,2,1500
16BRC-00243,Bon Appetit Management Co,"3401 Hillview AV, SUITE",94304,"3/2/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,500
16BRC-00099,"Bonafide People, Inc.","418 Florence ST, SUITE",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,1,0,2000
16BRC-01500,Books Inc.,"855 El Camino Real, SUITE #74",94301,"3/30/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,3800
16BRC-00744,"Boostit, Inc.","437 Kipling ST, SUITE 200",94301,"3/9/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,1388
16BRC-01415,Borschik LLC,"395 Page Mill RD, SUITE Beet Cafe,",94306,"3/29/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,"Desserts, Catering, Supplies",0-25,0,2,900
16BRC-01352,Bose Showcase Store,145 Stanford Shopping CTR,94304,"3/28/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,1450
16BRC-01456,Boston Private Bank & Trust,"420 Cowper ST, SUITE",94301,"3/30/2016""  ""12\:00\:00 AM",Office,Financial Services,0-25,0,15,5000
16BRC-01533,BoughtStuff Inc.,"1900 Embarcadero RD, SUITE 204",94303,"3/30/2016""  ""12\:00\:00 AM",Office,Consultants,0-25,0,3,863
16BRC-01317,Bowman International School,4000 Terman DR,94306,"3/27/2016""  ""12\:00\:00 AM",Education,Private Educational Facilities,26-100,0,39,25000
16BRC-01317,Bowman International School,4000 Terman DR,94306,"3/27/2016""  ""12\:00\:00 AM",Education,Private Educational Facilities,26-100,0,39,25000
16BRC-00347,BPC ART STUDIO,"4141 El Camino Real, SUITE",94306,"3/2/2016""  ""12\:00\:00 AM",Services,Personal Services,0-25,0,1,3274
16BRC-01961,"BPR Properties Corporate, LLC","953 Industrial AV, SUITE 100",94303,"5/18/2016""  ""12\:00\:00 AM",Services,"Agencies & Brokerage, Agents & Brokers, Apartment & Home Rental, Mortgage Broker & Lender, Property Management, Title Company",0-25,0,32,5033
16BRC-01556,Brad Novak MD,"550 Hamilton AV, SUITE 240",94301,"3/31/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,0,150
16BRC-00667,"Bradford Rabin MD, INC","3200 Middlefield RD, SUITE C",94306,"3/8/2016""  ""12\:00\:00 AM",Healthcare,Medical Office,0-25,0,4,1195
16BRC-00076,Branch Metrics Inc.,"2443 Ash ST, SUITE",94306,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,20,20,9500
16BRC-01436,Brandy Melville Stanford,"660 Stanford Shopping CTR, SUITE 163A",94304,"3/30/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,1866
16BRC-01399,"Brass Rat Group, Inc","378 Cambridge AV, SUITE N",94306,"3/29/2016""  ""12\:00\:00 AM",Office,Consultants,0-25,1,0,350
16BRC-01425,Brender Management Inc.,2455 El Camino Real,94306,"3/29/2016""  ""12\:00\:00 AM",Lodging,Hotels,0-25,0,16,16000
16BRC-01224,Bridge Bank,"2479 E Bayshore RD, SUITE 270",94303,"3/24/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,10,2892
16BRC-02077,BridgeBio Pharma LLC,"165 University, SUITE 5",94301,"7/19/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,5,0,1300
16BRC-01463,Bright Horizons Palo Alto,"3000 El Camino Real, SUITE BLDG 3-110",94306,"3/30/2016""  ""12\:00\:00 AM",Care Facility,Day Care Centers,0-25,0,0,5345
16BRC-01856,Brighton Collectibles,"180 El Camino Real, SUITE D74B",94304,"4/29/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,2,2,0
16BRC-01906,Brite 'N Clean Cleaners,433 Cambridge AV,94306,"5/4/2016""  ""12\:00\:00 AM",Services,"Barber & Beauty Salons, Beauty Supplies, Dry Cleaners & Laundromats, Exercise & Fitness, Gym, Massage & Body Works, Nail Salons, Shoe Repairs, Tailors",0-25,1,0,700
16BRC-01785,Broadreach Capital Partners,248 Homer AV,94301,"4/20/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,9,0,4600
16BRC-01251,Bronitsky Law Offices,2501 Park BL,94306,"3/25/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,1,250
16BRC-02090,Bronze Me Brazilian,250 University AV,94301,"7/29/2016""  ""12\:00\:00 AM",Services,"Barber & Beauty Salons, Beauty Supplies, Dry Cleaners & Laundromats, Exercise & Fitness, Gym, Massage & Body Works, Nail Salons, Shoe Repairs, Tailors",0-25,0,0,100
16BRC-01756,Brookstone Company,"91 Stanford MALL, SUITE Space D-91",94304,"4/7/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,3540
16BRC-01353,"Brothers Pride Produce, Inc.","180 El Camino Real, SUITE 399 Stanfo",94304,"3/28/2016""  ""12\:00\:00 AM",Retail,General Retail,26-100,0,0,5285
